DESIGN_NAME,BASE_OPERATOR,DESIGN_TYPE,PRUNING_INIT,Config,Constraint,CPD,Delay_logic,Delay_signal,LUTs,Carries,Signal_power,Logic_power,Total_power,Signal_power_top,Logic_power_top,Total_power_top,Conf,average_error,average_absolute_error,average_relative_error,average_absolute_relative_error,acutal_max_error,actual_min_error,error_prob_approx
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1509,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1058,7,0.971,0.371,0.6,2,1,0,57.456,57.456,206.987,74.395,281.382, High,7,43.01660156,1.114219319,1.170279955,132,-114,97.76611328
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_626,SIGNED_ADD_7x7_7,OvErr_BASE,v1,787,1.189,1.173,0.6,0.573,3,2,0,75.142,75.142,209.095,90.898,299.993, High,34,50.61767578,1.622321916,2.282326572,147,-75,97.02148438
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_148,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1501,7,1.128,0.365,0.763,2,2,0,52.078,52.078,166.285,66.973,233.258, High,-38,52.97192383,1.383018238,3.48606028,81,-141,98.12011719
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1818,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1608,7,1.248,0.663,0.585,2,2,0,48.918,48.918,164.057,62.108,226.165, High,-37.5,54.11547852,1.075132997,3.176526359,104,-178,98.73657227
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1672,SIGNED_ADD_7x7_7,OvErr_BASE,v1,704,7,1.202,0.623,0.579,3,2,0,71.572,71.572,201.824,86.938,288.762, High,28,55.84765625,0.429535557,2.931392263,186,-128,98.93798828
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1883,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1987,7,0.965,0.38,0.585,1,2,0,30.189,30.189,151.991,45.461,197.452, High,-22,46.4720459,1.057408421,2.053716513,113,-141,98.88916016
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_897,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1509,1.261,1.248,0.663,0.585,3,2,0,72.831,72.831,189.459,87.727,277.186, High,-33.5,51.19824219,1.380055207,3.013305705,84,-150,97.35107422
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_97,SIGNED_ADD_7x7_7,OvErr_BASE,v1,626,7,1.139,0.554,0.585,2,2,0,46.269,46.269,171.016,60.682,231.698, High,11,51.54541016,0.703576291,2.733581788,172,-146,99.17602539
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_844,SIGNED_ADD_7x7_7,OvErr_BASE,v1,148,7,1.031,0.53,0.501,2,2,0,51.535,51.535,168.71,67.702,236.412, High,-8,40.36914063,0.514482854,1.145012038,167,-151,98.2421875
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1592,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1818,7,1.04,0.466,0.574,2,1,0,58.167,58.167,182.712,74.164,256.876, High,-62.5,68.2109375,1.053468966,4.382484721,64,-188,98.40087891
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2099,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1672,7,0.866,0.365,0.501,1,2,0,33.756,33.756,170.571,50.741,221.312, High,-26,50.60070801,1.067409204,2.752479955,117,-137,99.69482422
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_901,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1883,7,1.245,0.559,0.686,2,1,0,49.004,49.004,172.33,62.462,234.792, High,-38,52.93212891,1.111668786,2.816645088,90,-164,99.3347168
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_241,SIGNED_ADD_7x7_7,OvErr_BASE,v1,897,7,1.248,0.663,0.585,4,2,0,96.002,96.002,242.01,112.208,354.218, High,40.5,54.74365234,1.532515594,2.877976672,164,-82,95.88623047
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1147,SIGNED_ADD_7x7_7,OvErr_BASE,v1,97,7,1.212,0.53,0.682,3,2,0,70.925,70.925,175.247,86.299,261.546, High,-10,39.60888672,0.434713138,0.989583743,153,-165,96.92382813
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1235,SIGNED_ADD_7x7_7,OvErr_BASE,v1,844,1.188,1.108,0.6,0.508,2,2,0,52.635,52.635,166.462,67.401,233.863, High,20,46.38195801,1.218664113,1.611203252,157,-113,98.91357422
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_493,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1592,7,0.866,0.365,0.501,1,2,0,33.756,33.756,170.571,50.741,221.312, High,-41,55.83691406,1.077428102,3.576122,102,-152,99.23706055
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_202,SIGNED_ADD_7x7_7,OvErr_BASE,v1,2099,7,0.944,0.365,0.579,1,1,0,33.52,33.52,164.45,49.347,213.797, High,-18,45.08398438,1.023703598,1.64311488,110,-144,99.3347168
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2000,SIGNED_ADD_7x7_7,OvErr_BASE,v1,901,7,1.183,0.599,0.584,3,2,0,80.553,80.553,222.363,96.327,318.69, High,37,52.9901123,1.446727787,2.66675087,165,-89,97.27783203
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_847,SIGNED_ADD_7x7_7,OvErr_BASE,v1,241,7,1.031,0.53,0.501,2,2,0,51.535,51.535,168.703,67.702,236.405, High,14,50.75146484,0.49978847,2.358511162,189,-129,99.85351563
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1895,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1147,7,0.877,0.371,0.506,1,1,0,33.544,33.544,173.815,50.38,224.195, High,20,45.65185547,1.019880287,1.793997671,151,-103,98.68164063
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_902,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1235,7,1.201,0.62,0.581,3,2,0,79.241,79.241,203.452,94.84,298.292, High,50,59.69628906,1.300533619,3.583062376,170,-68,98.76708984
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_157,SIGNED_ADD_7x7_7,OvErr_BASE,v1,493,1.321,1.153,0.553,0.6,4,2,0,98.623,98.623,224.983,116.182,341.165, High,16,47.39306641,0.207474846,2.03348099,165,-129,96.63085938
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_874,SIGNED_ADD_7x7_7,OvErr_BASE,v1,202,7,1.031,0.53,0.501,2,2,0,51.535,51.535,168.71,67.702,236.412, High,0,42.99609375,0.509139442,1.530376897,175,-143,98.828125
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_807,SIGNED_ADD_7x7_7,OvErr_BASE,v1,2000,7,1.381,0.62,0.761,3,2,0,66.421,66.421,172.963,79.879,252.842, High,-12,44.15136719,1.288900639,1.452764349,114,-136,98.10791016
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1643,SIGNED_ADD_7x7_7,OvErr_BASE,v1,847,7,1.249,0.669,0.58,2,2,0,51.483,51.483,154.854,64.943,219.797, High,17,45.71643066,1.174287378,1.527270068,157,-121,97.88818359
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_369,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1895,7,0.879,0.372,0.507,1,1,0,29.961,29.961,169.149,46.527,215.676, High,-45,56.64306641,1.052844703,3.239625217,84,-170,99.24926758
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2131,SIGNED_ADD_7x7_7,OvErr_BASE,v1,902,7,1.183,0.599,0.584,3,2,0,80.553,80.553,222.361,96.326,318.687, High,38,53.5234375,1.44605986,2.727891491,166,-88,98.63891602
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1172,SIGNED_ADD_7x7_7,OvErr_BASE,v1,157,7,1.031,0.53,0.501,2,2,0,51.535,51.535,168.708,67.702,236.41, High,-4,41.44824219,0.511811148,1.326287403,171,-147,98.53515625
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1721,SIGNED_ADD_7x7_7,OvErr_BASE,v1,874,7,1.249,0.669,0.58,2,2,0,51.483,51.483,154.852,64.942,219.794, High,25,47.99182129,1.168943966,1.892571734,165,-113,98.27880859
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_262,SIGNED_ADD_7x7_7,OvErr_BASE,v1,807,1.261,1.248,0.663,0.585,3,2,0,72.831,72.831,189.459,87.727,277.186, High,38.5,53.66992188,1.331964496,2.491111604,156,-78,98.44970703
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_571,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1643,7,1.352,0.599,0.753,2,2,0,45.749,45.749,152.783,58.119,210.902, High,-23,48.99072266,1.295023712,2.491111661,108,-146,99.46899414
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1570,SIGNED_ADD_7x7_7,OvErr_BASE,v1,369,7,1.399,0.623,0.776,3,2,0,63.655,63.655,162.19,76.754,238.944, High,-26.5,51.96191406,0.752635877,2.126367816,132,-184,97.03369141
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_654,SIGNED_ADD_7x7_7,OvErr_BASE,v1,2131,7,0.877,0.371,0.506,1,1,0,33.544,33.544,173.805,50.379,224.184, High,-6,43.12854004,1.037246377,1.193652848,125,-129,99.64599609
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_890,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1172,7,0.944,0.365,0.579,1,1,0,33.52,33.52,164.457,49.347,213.804, High,18,45.08349609,0.999658242,1.734730858,146,-108,99.32250977
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_219,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1721,7,1.201,0.62,0.581,3,2,0,79.241,79.241,203.452,94.84,298.292, High,-46,57.39746094,1.364654567,3.375388209,74,-164,98.79150391
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_584,SIGNED_ADD_7x7_7,OvErr_BASE,v1,262,7,1.384,0.623,0.761,4,2,0,86.186,86.186,197.568,101.046,298.614, High,-15,46.01733398,0.274798945,1.674688535,137,-165,95.53222656
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_607,SIGNED_ADD_7x7_7,OvErr_BASE,v1,571,1.321,1.155,0.553,0.602,3,2,0,72.7,72.7,200.212,88.636,288.848, High,6,48.32666016,0.409190831,2.309512206,163,-147,97.21679688
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2058,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1570,1.188,1.108,0.6,0.508,2,2,0,52.635,52.635,166.462,67.401,233.863, High,-46,58.17553711,1.262747265,3.628176196,91,-179,98.36425781
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1052,SIGNED_ADD_7x7_7,OvErr_BASE,v1,654,7,1.202,0.617,0.585,4,2,0,94.845,94.845,243.413,111.683,355.096, High,24.5,52.81103516,0.396876828,2.666659996,180,-130,96.44775391
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1335,SIGNED_ADD_7x7_7,OvErr_BASE,v1,890,7,0.866,0.365,0.501,1,2,0,33.756,33.756,170.572,50.741,221.313, High,31,50.07226563,1.029337392,1.933625127,174,-80,99.27368164
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1770,SIGNED_ADD_7x7_7,OvErr_BASE,v1,219,7,1.284,0.6,0.684,4,2,0,88.079,88.079,230.474,103.827,334.301, High,10.5,44.20605469,0.409896773,1.63641026,178,-156,95.97167969
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_558,SIGNED_ADD_7x7_7,OvErr_BASE,v1,584,7,1.126,0.553,0.573,2,2,0,49.85,49.85,182.581,64.676,247.257, High,7,49.65185547,0.694585572,2.534139934,170,-148,99.17602539
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_474,SIGNED_ADD_7x7_7,OvErr_BASE,v1,607,0.956,0.88,0.372,0.508,1,2,0,27.043,27.043,158.744,43.822,202.566, High,0,49.99804688,0.946126399,2.515147619,95,-159,99.4140625
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_33,SIGNED_ADD_7x7_7,OvErr_BASE,v1,2058,7,1.196,0.515,0.681,2,1,0,46.304,46.304,166.283,60.041,226.324, High,-27.5,48.16772461,1.041198627,2.184740012,100,-154,98.48022461
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1705,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1052,7,0.965,0.38,0.585,1,2,0,30.189,30.189,151.988,45.461,197.449, High,23,47.15625,1.027351727,1.84930298,158,-96,99.90844727
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1104,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1335,7,0.954,0.38,0.574,1,1,0,30.308,30.308,172.696,45.663,218.359, High,32.5,50.21679688,0.977667099,2.555211673,160,-94,98.83422852
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_353,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1770,7,1.199,0.614,0.585,2,2,0,50.843,50.843,165.64,64.621,230.261, High,-45.5,57.32348633,1.073147332,3.409957448,88,-178,99.1027832
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1287,SIGNED_ADD_7x7_7,OvErr_BASE,v1,558,7,1.386,0.623,0.763,4,2,0,85.807,85.807,203.365,100.481,303.846, High,21.5,50.84960938,0.460476564,2.461908305,184,-140,96.00830078
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1255,SIGNED_ADD_7x7_7,OvErr_BASE,v1,474,7,1.202,0.617,0.585,2,2,0,46.082,46.082,153.359,59.779,213.138, High,-5.5,49.08813477,0.949842632,2.310905276,154,-164,98.69995117
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1181,SIGNED_ADD_7x7_7,OvErr_BASE,v1,33,7,1.256,0.663,0.593,5,2,0,113.808,113.808,253.269,131.583,384.852, High,-3.5,36.23046875,0.386225729,0.757660353,140,-146,90.91796875
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2056,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1705,7,1.132,0.55,0.582,3,2,0,79.155,79.155,213.676,95.401,309.077, High,-50,59.44042969,1.430544928,3.656380166,67,-163,96.19140625
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1055,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1104,7,0.954,0.38,0.574,1,1,0,30.308,30.308,172.694,45.663,218.357, High,6.5,42.98681641,0.995033189,1.183579661,134,-120,98.5168457
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_877,SIGNED_ADD_7x7_7,OvErr_BASE,v1,353,7,1.202,0.623,0.579,3,2,0,71.572,71.572,201.829,86.938,288.767, High,-28,52.06738281,0.466939443,2.214666809,130,-184,98.42529297
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1800,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1287,7,1.383,0.62,0.763,3,2,0,68.546,68.546,163.839,81.932,245.771, High,53.5,62.16992188,1.089445372,3.799095346,184,-76,98.01025391
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_249,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1255,7,0.965,0.38,0.585,1,2,0,30.189,30.189,151.995,45.462,197.457, High,40,53.91308594,1.015996976,2.840559291,175,-79,98.92578125
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1125,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1181,7,0.944,0.365,0.579,1,1,0,33.52,33.52,164.454,49.347,213.801, High,22,46.23535156,0.996986536,1.951731096,150,-104,99.34692383
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1237,SIGNED_ADD_7x7_7,OvErr_BASE,v1,2056,7,0.879,0.372,0.507,1,1,0,29.961,29.961,169.152,46.527,215.679, High,-30,49.15356445,1.042825805,2.319303393,99,-155,98.80371094
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1292,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1055,7,1.137,0.559,0.578,3,1,0,76.896,76.896,208.691,93.152,301.843, High,8,43.09570313,1.190440789,1.241096521,130,-112,97.04589844
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1971,SIGNED_ADD_7x7_7,OvErr_BASE,v1,877,7,0.866,0.365,0.501,1,2,0,33.756,33.756,170.58,50.742,221.322, High,24,46.96533203,1.034012878,1.534585171,167,-87,98.97460938
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1499,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1800,7,1.147,0.559,0.588,3,1,0,79.683,79.683,217.159,95.789,312.948, High,-54.5,62.62207031,1.122732212,3.880628016,72,-180,97.57080078
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_577,SIGNED_ADD_7x7_7,OvErr_BASE,v1,249,1.243,1.141,0.553,0.588,5,2,0,126.04,126.04,274.678,145.388,420.066, High,-15.5,45.96582031,0.22855717,1.632536685,132,-162,91.13769531
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_453,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1125,7,1.04,0.466,0.574,2,1,0,58.167,58.167,182.71,74.164,256.874, High,13.5,44.02929688,1.00270655,1.49267038,140,-112,97.20458984
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_132,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1237,7,1.059,0.55,0.509,2,2,0,58.242,58.242,180.675,73.98,254.655, High,48,58.42626953,1.177889125,3.331384293,171,-67,98.97460938
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_629,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1292,7,0.965,0.38,0.585,1,2,0,30.189,30.189,151.988,45.461,197.449, High,53,61.94287109,1.007313931,3.675647126,188,-66,99.79858398
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_670,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1971,1.36,1.188,0.62,0.568,4,2,0,102.545,102.545,247.252,119.596,366.848, High,-20.5,45.91015625,1.294620652,1.834580708,104,-144,91.72363281
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1604,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1499,7,1.128,0.365,0.763,2,2,0,52.078,52.078,166.285,66.973,233.258, High,-39,53.37890625,1.383686165,3.540610944,80,-142,97.98583984
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2119,SIGNED_ADD_7x7_7,OvErr_BASE,v1,577,7,1.202,0.623,0.579,3,2,0,74.431,74.431,212.622,89.896,302.518, High,5,48.47888184,0.477278412,2.327235367,165,-153,97.61962891
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_983,SIGNED_ADD_7x7_7,OvErr_BASE,v1,453,7,1.202,0.617,0.585,2,2,0,46.082,46.082,153.36,59.779,213.139, High,-11.5,48.80249023,0.953850191,2.142852825,148,-170,98.59008789
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1580,SIGNED_ADD_7x7_7,OvErr_BASE,v1,132,1.302,1.249,0.663,0.586,3,2,0,68.187,68.187,182.127,82.931,265.058, High,-9.5,41.79101563,0.515527382,1.249132831,164,-182,96.85058594
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_350,SIGNED_ADD_7x7_7,OvErr_BASE,v1,629,7,1.139,0.554,0.585,2,2,0,46.269,46.269,171.014,60.682,231.696, High,13,52.1640625,0.702240438,2.799843863,174,-144,99.7253418
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_281,SIGNED_ADD_7x7_7,OvErr_BASE,v1,670,7,1.126,0.553,0.573,2,2,0,49.85,49.85,182.58,64.676,247.256, High,24,55.71313477,0.683230821,3.220869282,187,-131,99.48730469
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1637,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1604,7,1.249,0.669,0.58,2,2,0,51.483,51.483,154.848,64.942,219.79, High,-38,54.27197266,1.211023338,3.109583679,102,-176,99.32250977
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1033,SIGNED_ADD_7x7_7,OvErr_BASE,v1,2119,7,0.877,0.371,0.506,1,1,0,33.544,33.544,173.81,50.38,224.19, High,-12,43.79736328,1.041253937,1.401954358,119,-135,98.58398438
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_671,SIGNED_ADD_7x7_7,OvErr_BASE,v1,983,7,1.201,0.62,0.581,3,2,0,79.241,79.241,203.456,94.841,298.297, High,14,44.02734375,1.324578975,1.463152761,134,-104,97.54638672
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1841,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1580,7,0.866,0.365,0.501,1,2,0,33.756,33.756,170.576,50.742,221.318, High,-47,58.77734375,1.081435662,3.936366113,96,-158,99.05395508
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_51,SIGNED_ADD_7x7_7,OvErr_BASE,v1,350,7,1.126,0.553,0.573,2,2,0,49.85,49.85,182.58,64.676,247.256, High,-21,48.2109375,0.713287515,1.741318207,142,-176,99.76196289
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1795,SIGNED_ADD_7x7_7,OvErr_BASE,v1,281,7,1.384,0.623,0.761,3,2,0,63.779,63.779,164.888,77.316,242.204, High,-22,48.06103516,0.489488731,1.753181587,142,-184,98.37036133
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_810,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1637,7,1.352,0.599,0.753,2,2,0,45.749,45.749,152.784,58.119,210.903, High,-25,49.40673828,1.296359565,2.572713893,106,-148,99.11499023
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_317,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1033,7,1.148,0.551,0.597,2,2,0,50.76,50.76,161.732,65.112,226.844, High,20,46.00476074,1.152378368,1.745412656,149,-105,99.13330078
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_362,SIGNED_ADD_7x7_7,OvErr_BASE,v1,671,7,1.126,0.553,0.573,2,2,0,49.85,49.85,182.578,64.676,247.254, High,25,56.18212891,0.682562894,3.271011465,188,-130,99.61547852
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1928,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1841,7,0.879,0.372,0.507,1,1,0,29.961,29.961,169.149,46.527,215.676, High,-53,61.59228516,1.058188115,3.754035036,76,-178,99.32250977
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_277,SIGNED_ADD_7x7_7,OvErr_BASE,v1,51,1.285,1.179,0.663,0.516,4,2,0,97.512,97.512,222.302,114.988,337.29, High,-1.5,37.2890625,0.418954797,0.890183855,148,-150,94.43359375
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1613,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1795,7,0.877,0.371,0.506,1,1,0,33.544,33.544,173.815,50.38,224.195, High,-60,66.42431641,1.07331441,4.255690469,71,-183,99.16992188
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1472,SIGNED_ADD_7x7_7,OvErr_BASE,v1,810,1.304,1.265,0.669,0.596,5,2,0,120.55,120.55,252.74,138.014,390.754, High,23.5,47.484375,1.778326531,2.014636841,144,-96,84.71679688
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1824,SIGNED_ADD_7x7_7,OvErr_BASE,v1,317,7,1.384,0.623,0.761,3,2,0,63.779,63.779,164.885,77.316,242.201, High,-10,46.34277344,0.481473613,1.846271445,154,-172,99.24926758
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_481,SIGNED_ADD_7x7_7,OvErr_BASE,v1,362,7,1.203,0.623,0.58,2,2,0,48.673,48.673,157.357,62.576,219.933, High,-30,51.17724609,0.754930982,1.943482714,130,-188,99.1027832
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1522,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1928,7,0.944,0.365,0.579,1,1,0,33.52,33.52,164.452,49.347,213.799, High,-38,52.83544922,1.037062128,2.793836141,90,-164,99.45678711
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1081,SIGNED_ADD_7x7_7,OvErr_BASE,v1,277,7,1.306,0.554,0.752,3,2,0,62.988,62.988,178.608,77.002,255.61, High,-20,47.20471191,0.458057646,1.658901082,141,-177,98.27880859
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1063,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1613,7,1.249,0.669,0.58,2,2,0,51.483,51.483,154.846,64.942,219.788, High,-34,52.58984375,1.208351631,2.879434986,106,-172,99.37133789
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1180,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1472,7,1.172,0.599,0.573,3,2,0,78.193,78.193,210.304,94.191,304.495, High,-35,50.56640625,1.754545704,3.141067738,72,-134,96.06933594
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1550,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1824,7,0.954,0.38,0.574,1,1,0,30.308,30.308,172.694,45.663,218.357, High,-61.5,67.48071289,1.040452193,4.310584986,66,-188,99.18823242
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1674,SIGNED_ADD_7x7_7,OvErr_BASE,v1,481,0.956,0.88,0.372,0.508,1,2,0,27.043,27.043,158.738,43.822,202.56, High,-4,48.84545898,0.948798105,2.309267092,91,-163,99.34082031
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_221,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1522,7,1.43,0.669,0.761,3,2,0,65.835,65.835,165.879,79.028,244.907, High,-31,50.29516602,1.586389667,2.748174535,85,-145,97.43652344
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_53,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1081,1.225,1.04,0.53,0.51,2,1,0,55.79,55.79,184.447,71.787,256.234, High,3,42.71801758,1.056699688,1.063732556,129,-121,96.94824219
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2041,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1063,7,1.245,0.559,0.686,2,1,0,49.004,49.004,172.338,62.462,234.8, High,5,42.89538574,1.082947945,1.126806122,133,-121,97.37548828
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_500,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1180,7,0.944,0.365,0.579,1,1,0,33.52,33.52,164.457,49.347,213.804, High,21,45.92126465,0.997654463,1.89626701,149,-105,98.69384766
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_466,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1550,7,1.183,0.599,0.584,3,2,0,80.553,80.553,222.361,96.326,318.687, High,-42,55.671875,1.499493983,3.246886813,86,-168,98.45581055
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_2044,SIGNED_ADD_7x7_7,OvErr_BASE,v1,1674,1.374,1.304,0.729,0.575,4,2,0,93.484,93.484,237.948,108.991,346.939, High,-20.5,47.5390625,1.434995416,2.024683258,112,-152,94.11621094
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_12,SIGNED_ADD_7x7_7,OvErr_BASE,v1,221,7,1.108,0.6,0.508,3,2,0,74.38,74.38,202.956,90.886,293.842, High,11,45.71289063,0.409520172,1.777864486,180,-154,98.46191406
SIGNED_ADD_7x7_7_OvErr_BASE_v1_config_1765,SIGNED_ADD_7x7_7,OvErr_BASE,v1,53,7,1.216,0.53,0.686,3,2,0,68.024,68.024,177.165,83.512,260.677, High,-1,37.515625,0.418578196,0.919326046,150,-136,97.36328125
