DESIGN_NAME,BASE_OPERATOR,DESIGN_TYPE,PRUNING_INIT,Config,Constraint,CPD,Delay_logic,Delay_signal,LUTs,Carries,Signal_power,Logic_power,Total_power,Signal_power_top,Logic_power_top,Total_power_top,Conf,average_error,average_absolute_error,average_relative_error,average_absolute_relative_error,acutal_max_error,actual_min_error,error_prob_approx
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_154,SIGNED_ADD_6x6_6,OvRec_NEG,v1,154,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.359,70.041,268.4, High,-1.0,12.828125,-0.16393991004563013,1.3934306686552238,45,-49,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_155,SIGNED_ADD_6x6_6,OvRec_NEG,v1,155,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.349,70.04,268.389, High,0.0,12.859375,-0.1662885727799251,1.4356243282155445,46,-48,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_156,SIGNED_ADD_6x6_6,OvRec_NEG,v1,156,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.807,62.566,248.373, High,-1.5,12.8359375,-0.1874448228521242,1.3681729435859336,44,-50,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_157,SIGNED_ADD_6x6_6,OvRec_NEG,v1,157,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.739,32.079,190.818, High,-2.0,12.8671875,-0.18644237549396983,1.3588377597348973,43,-51,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_158,SIGNED_ADD_6x6_6,OvRec_NEG,v1,158,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.73,32.078,190.808, High,-1.0,12.828125,-0.18879103822826476,1.396517306848024,44,-50,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_159,SIGNED_ADD_6x6_6,OvRec_NEG,v1,159,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.799,62.565,248.364, High,0.5,12.8515625,-0.1921421483207141,1.4496246310607441,46,-48,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_160,SIGNED_ADD_6x6_6,OvRec_NEG,v1,160,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.731,32.078,190.809, High,0.0,12.8359375,-0.19113970096255975,1.4372431505854295,45,-49,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_161,SIGNED_ADD_6x6_6,OvRec_NEG,v1,161,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.721,32.077,190.798, High,1.0,12.890625,-0.1934883636968547,1.4809638942416417,46,-48,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_162,SIGNED_ADD_6x6_6,OvRec_NEG,v1,162,7.0,1.243,0.559,0.684,5,1,0.0,110.298,110.298,225.985,126.139,352.124, High,9.5,14.6875,0.17860684839969207,1.7952486301790882,48,-32,67.96875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_163,SIGNED_ADD_6x6_6,OvRec_NEG,v1,163,7.0,1.06,0.559,0.501,4,1,0.0,100.827,100.827,238.808,117.758,356.566, High,9.0,14.5390625,0.17960929575784645,1.7999388071424038,49,-33,83.59375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_164,SIGNED_ADD_6x6_6,OvRec_NEG,v1,164,7.0,1.06,0.559,0.501,4,1,0.0,100.827,100.827,238.799,117.757,356.556, High,10.0,15.109375,0.1772606330235515,1.8956191632317898,50,-32,91.796875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_165,SIGNED_ADD_6x6_6,OvRec_NEG,v1,165,7.0,1.231,0.606,0.625,4,1,0.0,87.323,87.323,223.633,102.193,325.826, High,8.5,14.5234375,0.026419546296140736,1.7074931878352158,50,-36,85.3515625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_166,SIGNED_ADD_6x6_6,OvRec_NEG,v1,166,7.0,1.046,0.442,0.604,3,1,0.0,74.744,74.744,213.981,90.48,304.461, High,8.0,14.1796875,0.027421993654295106,1.6552605757656502,51,-35,91.40625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_167,SIGNED_ADD_6x6_6,OvRec_NEG,v1,167,7.0,1.046,0.442,0.604,3,1,0.0,74.744,74.744,213.972,90.479,304.451, High,9.0,14.640625,0.025073330920000202,1.7347598092960503,52,-34,93.5546875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_168,SIGNED_ADD_6x6_6,OvRec_NEG,v1,168,7.0,1.231,0.606,0.625,4,1,0.0,87.323,87.323,223.626,102.192,325.818, High,10.5,15.5234375,0.021722220827550872,1.8761431654649574,52,-34,90.0390625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_169,SIGNED_ADD_6x6_6,OvRec_NEG,v1,169,7.0,1.046,0.442,0.604,3,1,0.0,74.744,74.744,213.974,90.479,304.453, High,10.0,15.23046875,0.022724668185705215,1.8289008849912278,53,-33,95.703125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_170,SIGNED_ADD_6x6_6,OvRec_NEG,v1,170,7.0,1.046,0.442,0.604,3,1,0.0,74.744,74.744,213.965,90.478,304.443, High,11.0,15.90625,0.020376005451410294,1.9368659667716728,54,-32,97.8515625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_171,SIGNED_ADD_6x6_6,OvRec_NEG,v1,171,7.0,1.167,0.559,0.608,4,1,0.0,89.833,89.833,212.292,105.19,317.482, High,7.5,14.375,-0.03566499628684363,1.7027220008514392,52,-40,85.9375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_172,SIGNED_ADD_6x6_6,OvRec_NEG,v1,172,7.0,1.137,0.559,0.578,3,1,0.0,66.467,66.467,195.736,80.669,276.405, High,7.0,14.078125,-0.03466254892868925,1.6747977552920752,53,-41,92.1875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_173,SIGNED_ADD_6x6_6,OvRec_NEG,v1,173,7.0,1.137,0.559,0.578,3,1,0.0,66.467,66.467,195.728,80.668,276.396, High,8.0,14.484375,-0.03701121166298424,1.746595059840457,54,-40,96.09375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_174,SIGNED_ADD_6x6_6,OvRec_NEG,v1,174,1.057,0.966,0.546,0.42,3,1,0.0,78.158,78.158,255.592,94.83,350.422, High,6.5,13.984375,-0.1394676778061901,1.608747819279838,54,-44,92.578125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_175,SIGNED_ADD_6x6_6,OvRec_NEG,v1,175,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.525,68.496,268.021, High,6.0,13.484375,-0.13846523044803574,1.513289421782652,55,-39,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_176,SIGNED_ADD_6x6_6,OvRec_NEG,v1,176,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.515,68.495,268.01, High,7.0,13.84375,-0.14081389318233067,1.5809095420896084,56,-38,95.8984375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_177,SIGNED_ADD_6x6_6,OvRec_NEG,v1,177,1.057,0.966,0.546,0.42,3,1,0.0,78.158,78.158,255.584,94.829,350.413, High,8.5,14.765625,-0.14416500327478002,1.7485642919929187,56,-42,93.9453125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_178,SIGNED_ADD_6x6_6,OvRec_NEG,v1,178,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.516,68.495,268.011, High,8.0,14.28515625,-0.14316255591662563,1.6558920000341317,57,-37,96.484375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_179,SIGNED_ADD_6x6_6,OvRec_NEG,v1,179,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.505,68.494,267.999, High,9.0,14.796875,-0.1455112186509206,1.7379040035885969,58,-36,97.0703125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_180,SIGNED_ADD_6x6_6,OvRec_NEG,v1,180,7.0,1.167,0.559,0.608,4,1,0.0,89.833,89.833,212.284,105.19,317.474, High,11.5,16.28125,-0.04505964722402344,2.0146456217610207,56,-36,89.453125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_181,SIGNED_ADD_6x6_6,OvRec_NEG,v1,181,7.0,1.137,0.559,0.578,3,1,0.0,66.467,66.467,195.728,80.668,276.396, High,11.0,15.98828125,-0.04405719986586909,1.9901884604026854,57,-37,94.921875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_182,SIGNED_ADD_6x6_6,OvRec_NEG,v1,182,7.0,1.137,0.559,0.578,3,1,0.0,66.467,66.467,195.72,80.668,276.388, High,12.0,16.625,-0.046405862600164015,2.092264327328807,58,-36,97.4609375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_183,SIGNED_ADD_6x6_6,OvRec_NEG,v1,183,1.057,0.966,0.546,0.42,3,1,0.0,78.158,78.158,255.583,94.829,350.412, High,10.5,15.7890625,-0.14886232874336994,1.9124949962562519,58,-40,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_184,SIGNED_ADD_6x6_6,OvRec_NEG,v1,184,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.515,68.495,268.01, High,10.0,15.3671875,-0.14785988138521552,1.826681619413261,59,-35,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_185,SIGNED_ADD_6x6_6,OvRec_NEG,v1,185,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.504,68.494,267.998, High,11.0,15.984375,-0.15020854411951046,1.9220784585607238,60,-34,98.2421875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_186,SIGNED_ADD_6x6_6,OvRec_NEG,v1,186,1.057,0.966,0.546,0.42,3,1,0.0,78.158,78.158,255.574,94.829,350.403, High,12.5,17.0,-0.1535596542119598,2.101824430885098,60,-38,96.6796875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_187,SIGNED_ADD_6x6_6,OvRec_NEG,v1,187,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.505,68.494,267.999, High,12.0,16.63671875,-0.1525572068538055,2.024228673268901,61,-33,98.828125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_188,SIGNED_ADD_6x6_6,OvRec_NEG,v1,188,7.0,0.885,0.371,0.514,2,1,0.0,52.341,52.341,199.495,68.493,267.988, High,13.0,17.3125,-0.1549058695881004,2.1344015277533885,62,-32,99.4140625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_189,SIGNED_ADD_6x6_6,OvRec_NEG,v1,189,7.0,1.22,0.53,0.69,4,1,0.0,87.343,87.343,218.437,101.985,320.422, High,5.5,13.59375,-0.08491718658370469,1.658928482032606,48,-40,81.25
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_190,SIGNED_ADD_6x6_6,OvRec_NEG,v1,190,7.0,1.108,0.53,0.578,3,1,0.0,70.919,70.919,201.134,85.502,286.636, High,5.0,13.53125,-0.08391473922555032,1.6612513758946932,49,-41,90.625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_191,SIGNED_ADD_6x6_6,OvRec_NEG,v1,191,7.0,1.108,0.53,0.578,3,1,0.0,70.919,70.919,201.126,85.501,286.627, High,6.0,13.890625,-0.08626340195984528,1.7262585256273917,50,-40,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_192,SIGNED_ADD_6x6_6,OvRec_NEG,v1,192,7.0,1.212,0.515,0.697,3,1,0.0,64.293,64.293,200.633,77.867,278.5, High,4.5,13.46875,-0.15470111247234586,1.6096974237996817,50,-44,91.796875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_193,SIGNED_ADD_6x6_6,OvRec_NEG,v1,193,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.257,74.649,283.906, High,4.0,13.359375,-0.1536986651141915,1.5940878134907324,51,-43,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_194,SIGNED_ADD_6x6_6,OvRec_NEG,v1,194,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.246,74.648,283.894, High,5.0,13.625,-0.15604732784848643,1.6519139960315468,52,-42,96.484375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_195,SIGNED_ADD_6x6_6,OvRec_NEG,v1,195,7.0,1.212,0.515,0.697,3,1,0.0,64.293,64.293,200.626,77.867,278.493, High,6.5,14.09375,-0.15939843794093578,1.7320537882458604,52,-42,94.140625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_196,SIGNED_ADD_6x6_6,OvRec_NEG,v1,196,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.247,74.648,283.895, High,6.0,13.9609375,-0.1583959905827814,1.7146850972787477,53,-41,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_197,SIGNED_ADD_6x6_6,OvRec_NEG,v1,197,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.237,74.647,283.884, High,7.0,14.34375,-0.1607446533170763,1.7809051062219123,54,-40,98.828125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_198,SIGNED_ADD_6x6_6,OvRec_NEG,v1,198,1.15,1.052,0.466,0.586,3,1,0.0,71.908,71.908,230.138,87.164,317.302, High,3.5,13.203125,-0.1743370083409643,1.580325160082672,48,-44,90.625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_199,SIGNED_ADD_6x6_6,OvRec_NEG,v1,199,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.369,70.042,268.411, High,3.0,13.140625,-0.17333456098280994,1.5742566767460422,49,-45,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_200,SIGNED_ADD_6x6_6,OvRec_NEG,v1,200,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.358,70.041,268.399, High,4.0,13.359375,-0.1756832237171049,1.6285671689532042,50,-44,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_201,SIGNED_ADD_6x6_6,OvRec_NEG,v1,201,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.816,62.567,248.383, High,2.5,13.0546875,-0.196839473789304,1.5430170234066427,48,-46,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_202,SIGNED_ADD_6x6_6,OvRec_NEG,v1,202,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.748,32.08,190.828, High,2.0,12.9921875,-0.1958370264311496,1.527660090414591,47,-47,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_203,SIGNED_ADD_6x6_6,OvRec_NEG,v1,203,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.738,32.079,190.817, High,3.0,13.140625,-0.1981856891654446,1.5773434075455193,48,-46,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_204,SIGNED_ADD_6x6_6,OvRec_NEG,v1,204,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.807,62.566,248.373, High,4.5,13.4453125,-0.2015367992578939,1.6484447646470375,50,-44,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_205,SIGNED_ADD_6x6_6,OvRec_NEG,v1,205,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.739,32.079,190.818, High,4.0,13.3359375,-0.20053435189973953,1.6300572781657165,49,-45,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_206,SIGNED_ADD_6x6_6,OvRec_NEG,v1,206,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.73,32.078,190.808, High,5.0,13.578125,-0.20288301463403452,1.6858791113337608,50,-44,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_207,SIGNED_ADD_6x6_6,OvRec_NEG,v1,207,1.15,1.052,0.466,0.586,3,1,0.0,71.908,71.908,230.129,87.163,317.292, High,7.5,14.359375,-0.1837316592781441,1.8165061203273751,52,-40,90.625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_208,SIGNED_ADD_6x6_6,OvRec_NEG,v1,208,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.358,70.041,268.399, High,7.0,14.203125,-0.18272921191998978,1.8042752730302163,53,-41,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_209,SIGNED_ADD_6x6_6,OvRec_NEG,v1,209,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.347,70.04,268.387, High,8.0,14.609375,-0.18507787465428469,1.8723972020244832,54,-40,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_210,SIGNED_ADD_6x6_6,OvRec_NEG,v1,210,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.806,62.566,248.372, High,6.5,14.0234375,-0.20623412472648378,1.766535244769389,52,-42,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_211,SIGNED_ADD_6x6_6,OvRec_NEG,v1,211,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.738,32.079,190.817, High,6.0,13.8671875,-0.20523167736832945,1.7449243513949364,51,-43,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_212,SIGNED_ADD_6x6_6,OvRec_NEG,v1,212,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.728,32.078,190.806, High,7.0,14.203125,-0.20758034010262438,1.8073529342889965,52,-42,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_213,SIGNED_ADD_6x6_6,OvRec_NEG,v1,213,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.797,62.565,248.362, High,8.5,14.7890625,-0.2109314501950737,1.8985875957343452,54,-40,95.3125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_214,SIGNED_ADD_6x6_6,OvRec_NEG,v1,214,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.73,32.078,190.808, High,8.0,14.5859375,-0.20992900283691937,1.8733791097714745,53,-41,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_215,SIGNED_ADD_6x6_6,OvRec_NEG,v1,215,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.72,32.077,190.797, High,9.0,15.015625,-0.21227766557121427,1.9432863102757831,54,-40,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_216,SIGNED_ADD_6x6_6,OvRec_NEG,v1,216,7.0,1.22,0.53,0.69,4,1,0.0,87.343,87.343,218.43,101.984,320.414, High,13.5,17.40625,-0.10370648845806428,2.2522384870919554,56,-32,86.71875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_217,SIGNED_ADD_6x6_6,OvRec_NEG,v1,217,7.0,1.108,0.53,0.578,3,1,0.0,70.919,70.919,201.127,85.501,286.628, High,13.0,17.1328125,-0.10270404109990995,2.2386804026877427,57,-33,92.96875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_218,SIGNED_ADD_6x6_6,OvRec_NEG,v1,218,7.0,1.108,0.53,0.578,3,1,0.0,70.919,70.919,201.119,85.5,286.619, High,14.0,17.796875,-0.1050527038342049,2.341368421748095,58,-32,96.484375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_219,SIGNED_ADD_6x6_6,OvRec_NEG,v1,219,7.0,1.212,0.515,0.697,3,1,0.0,64.293,64.293,200.626,77.867,278.493, High,12.5,16.8828125,-0.17349041434670548,2.1739411337796772,58,-36,93.5546875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_220,SIGNED_ADD_6x6_6,OvRec_NEG,v1,220,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.247,74.648,283.895, High,12.0,16.5703125,-0.1724879669885511,2.1398393866299674,59,-35,96.09375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_221,SIGNED_ADD_6x6_6,OvRec_NEG,v1,221,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.237,74.647,283.884, High,13.0,17.171875,-0.17483662972284608,2.229559043802159,60,-34,97.0703125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_222,SIGNED_ADD_6x6_6,OvRec_NEG,v1,222,7.0,1.212,0.515,0.697,3,1,0.0,64.293,64.293,200.62,77.866,278.486, High,14.5,18.1640625,-0.17818773981529537,2.3651609149503976,60,-34,95.8984375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_223,SIGNED_ADD_6x6_6,OvRec_NEG,v1,223,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.238,74.647,283.885, High,14.0,17.83203125,-0.17718529245714104,2.328975624432741,61,-33,98.046875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_224,SIGNED_ADD_6x6_6,OvRec_NEG,v1,224,7.0,0.862,0.372,0.49,2,1,0.0,57.653,57.653,209.227,74.646,283.873, High,15.0,18.53125,-0.17953395519143595,2.4387673034526274,62,-32,99.0234375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_225,SIGNED_ADD_6x6_6,OvRec_NEG,v1,225,1.15,1.052,0.466,0.586,3,1,0.0,71.908,71.908,230.13,87.163,317.293, High,11.5,16.265625,-0.19312631021532392,2.1131611228570497,56,-36,91.796875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_226,SIGNED_ADD_6x6_6,OvRec_NEG,v1,226,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.359,70.041,268.4, High,11.0,16.01171875,-0.19212386285716956,2.092688653556801,57,-37,95.703125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_227,SIGNED_ADD_6x6_6,OvRec_NEG,v1,227,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.349,70.04,268.389, High,12.0,16.59375,-0.19447252559146455,2.178574782884075,58,-36,97.8515625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_228,SIGNED_ADD_6x6_6,OvRec_NEG,v1,228,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.807,62.566,248.373, High,10.5,15.7421875,-0.21562877566366362,2.0469150969991823,56,-38,95.5078125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_229,SIGNED_ADD_6x6_6,OvRec_NEG,v1,229,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.739,32.079,190.818, High,10.0,15.4921875,-0.21462632830550923,2.017450060908202,55,-39,97.65625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_230,SIGNED_ADD_6x6_6,OvRec_NEG,v1,230,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.73,32.078,190.808, High,11.0,16.015625,-0.21697499103980425,2.0963745355673997,56,-38,97.8515625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_231,SIGNED_ADD_6x6_6,OvRec_NEG,v1,231,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.799,62.565,248.364, High,12.5,16.875,-0.2203261011322535,2.2143516155381744,58,-36,96.2890625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_232,SIGNED_ADD_6x6_6,OvRec_NEG,v1,232,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.731,32.078,190.809, High,12.0,16.58203125,-0.21932365377409918,2.180092794836896,57,-37,98.046875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_233,SIGNED_ADD_6x6_6,OvRec_NEG,v1,233,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.721,32.077,190.798, High,13.0,17.1875,-0.22167231650839408,2.268674633281898,58,-36,98.2421875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_234,SIGNED_ADD_6x6_6,OvRec_NEG,v1,234,1.15,1.052,0.466,0.586,3,1,0.0,71.908,71.908,230.122,87.162,317.284, High,15.5,18.828125,-0.20252096115250376,2.487466514963719,60,-32,94.921875
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_235,SIGNED_ADD_6x6_6,OvRec_NEG,v1,235,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.349,70.04,268.389, High,15.0,18.49609375,-0.2015185137943494,2.4572115643213563,61,-33,97.265625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_236,SIGNED_ADD_6x6_6,OvRec_NEG,v1,236,7.0,0.875,0.365,0.51,2,1,0.0,53.707,53.707,198.338,70.039,268.377, High,16.0,19.203125,-0.20386717652864433,2.565535322962401,62,-32,98.6328125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_237,SIGNED_ADD_6x6_6,OvRec_NEG,v1,237,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.797,62.565,248.362, High,14.5,18.15625,-0.2250234266008434,2.401504311591509,60,-34,97.0703125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_238,SIGNED_ADD_6x6_6,OvRec_NEG,v1,238,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.73,32.078,190.808, High,14.0,17.828125,-0.22402097924268904,2.3622509813085655,59,-35,98.4375
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_239,SIGNED_ADD_6x6_6,OvRec_NEG,v1,239,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.72,32.077,190.797, High,15.0,18.5,-0.22636964197698398,2.461071421893466,60,-34,98.6328125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_240,SIGNED_ADD_6x6_6,OvRec_NEG,v1,240,7.0,0.965,0.259,0.706,2,1,0.0,47.744,47.744,185.789,62.564,248.353, High,16.5,19.5546875,-0.22972075206943338,2.610716396993066,62,-32,97.8515625
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_241,SIGNED_ADD_6x6_6,OvRec_NEG,v1,241,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.721,32.077,190.798, High,16.0,19.19921875,-0.22871830471127902,2.5656774645942444,61,-33,98.828125
SIGNED_ADD_6x6_6_OvRec_NEG_v1_config_242,SIGNED_ADD_6x6_6,OvRec_NEG,v1,242,7.0,0.958,0.319,0.639,1,0,0.0,18.944,18.944,158.711,32.076,190.787, High,17.0,19.921875,-0.23106696744557395,2.67777012975649,62,-32,99.0234375
SIGNED_ADD_6x6_6_OvRec_NEG_v2_config_0,SIGNED_ADD_6x6_6,OvRec_NEG,v2,0,7.0,1.245,0.62,0.625,6,2,0.0,139.107,139.107,264.941,156.544,421.485, High,1.5,9.75,0.9038633327723391,0.9038633327723391,32,-32,30.46875
SIGNED_ADD_6x6_6_OvRec_NEG_v2_config_1,SIGNED_ADD_6x6_6,OvRec_NEG,v2,1,7.0,1.381,0.62,0.761,5,2,0.0,104.473,104.473,215.359,118.945,334.304, High,1.0,9.8515625,0.9048657801304936,0.9443025335580726,33,-33,64.84375
SIGNED_ADD_6x6_6_OvRec_NEG_v2_config_2,SIGNED_ADD_6x6_6,OvRec_NEG,v2,2,7.0,1.381,0.62,0.761,5,2,0.0,104.473,104.473,218.595,118.944,337.539, High,2.0,10.234375,0.9025171173961986,1.016135675891988,34,-32,82.421875
SIGNED_ADD_6x6_6_OvRec_NEG_v2_config_3,SIGNED_ADD_6x6_6,OvRec_NEG,v2,3,7.0,1.243,0.614,0.629,5,2,0.0,114.614,114.614,238.987,130.339,369.326, High,0.75,10.1953125,0.893027359035676,0.940297108597887,32,-34,64.453125
SIGNED_ADD_6x6_6_OvRec_NEG_v2_config_4,SIGNED_ADD_6x6_6,OvRec_NEG,v2,4,7.0,1.303,0.551,0.752,4,2,0.0,87.902,87.902,207.174,102.083,309.257, High,0.0,9.8984375,0.5926786273163495,0.6998046898499711,35,-35,82.03125
