DESIGN_NAME,BASE_OPERATOR,DESIGN_TYPE,PRUNING_INIT,Config,Constraint,CPD,Delay_logic,Delay_signal,LUTs,Carries,Signal_power,Logic_power,Total_power,Signal_power_top,Logic_power_top,Total_power_top,Conf,average_error,average_absolute_error,average_relative_error,average_absolute_relative_error,acutal_max_error,actual_min_error,error_prob_approx
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5734,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5734,7,0.944,0.365,0.579,1,1,0,32.646,32.646,181.397,50.415,231.812, High,-87,111.54959106445312,1.0222862461276723,3.6167411659694464,169,-341,99.48425293
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1577,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1577,7,1.43,0.669,0.761,3,2,0,62.269,62.269,187.207,76.597,263.804, High,18,95.51477051,0.5008639768461068,2.5130037253592126,350,-312,99.41864013671875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3210,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3210,7,1.199,0.614,0.585,2,2,0,51.6,51.6,174.375,67.104,241.479, High,14.5,86.31481934,1.0192693328849067,1.2246180787478091,276,-246,99.11346435546875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6518,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6518,7,0.944,0.365,0.579,1,1,0,32.646,32.646,181.395,50.415,231.81, High,-14,86.08752441,1.0085936064879404,1.2217984324315418,242,-268,99.63226318359375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3628,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3628,7,0.944,0.365,0.579,1,1,0,32.646,32.646,181.397,50.415,231.812, High,57,97.08175659179688,0.9952761076602562,2.6035963809070015,313,-197,99.3927002
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4106,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4106,7,1.109,0.53,0.579,2,1,0,53.813,53.813,195.567,70.628,266.195, High,92,114.4365234,1.012212551288182,3.864738395889224,346,-160,99.49645996
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1283,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1283,7,1.131,0.546,0.585,2,2,0,48.969,48.969,180.292,65.451,245.743, High,-15,94.79077148,0.7444296155352226,2.2825267752728062,312,-326,99.64752197265625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2588,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2588,7,0.948,0.372,0.576,1,2,0,30.743,30.743,187.376,48.359,235.735, High,45,92.84606934,1.021386455824706,1.5081454462318369,332,-178,99.45526123046875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6321,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6321,1.2350000000000003,1.128,0.614,0.514,4,2,0,107.432,107.432,281.241,127.216,408.457, High,-17.5,86.32250977,1.2034901703097611,1.3477087516285926,226,-260,94.90356445
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5641,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5641,7,0.876,0.38,0.496,1,2,0,33.592,33.592,190.166,52.657,242.823, High,-82,108.94949340820312,1.0373592591069853,3.5233085206372077,181,-329,99.67956543
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_348,SIGNED_ADD_8x8_8,OvErr_BASE,v1,348,7,1.263,0.655,0.608,4,2,0,92.363,92.363,248.03,109.874,357.904, High,-21.5,84.28955078,0.4421228145494289,1.3552918400545433,316,-358,98.77319336
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2879,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2879,7,0.948,0.372,0.576,1,2,0,30.743,30.743,187.375,48.359,235.734, High,83,111.9527587890625,1.0142587803958047,2.838449224859331,370,-140,99.86114501953125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5662,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5662,7,1.381,0.62,0.761,2,2,0,45.974,45.974,151.123,59.53,210.653, High,-75,105.38265991210938,1.077364702328103,3.223388047336959,185,-333,99.52697754
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2637,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2637,1.41,1.204,0.617,0.587,3,2,0,78.098,78.098,218.352,95.03,313.382, High,53.5,98.07055664,1.1389983097155372,2.266589331954823,336,-228,98.55041504
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5976,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5976,7,1.432,0.669,0.763,3,2,0,65.711,65.711,185.013,79.982,264.995, High,-38.5,91.55249023,1.1019798732444208,2.058818335,228,-304,98.39782715
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3069,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3069,7,1.432,0.669,0.763,3,2,0,65.711,65.711,185.014,79.982,264.996, High,29.5,89.28955078,1.0892250856348078,1.6180442029444642,296,-236,98.3795166
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_922,SIGNED_ADD_8x8_8,OvErr_BASE,v1,922,7,1.069,0.559,0.51,3,2,0,81.383,81.383,223.415,100.486,323.901, High,-30,93.34515380859375,0.49238184837285004,1.9168161362799068,299,-355,98.95629883
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5041,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5041,7,1.309,0.623,0.686,3,2,0,70.362,70.362,213.313,85.952,299.265, High,-39,95.21298217773438,1.3650280491838722,2.3083506849976945,233,-309,99.06311035
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6051,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6051,1.2839999999999998,1.177,0.663,0.514,3,2,0,78.112,78.112,245.117,95.494,340.611, High,-21.5,88.10382080078125,1.122994247101398,1.5953773708943717,242,-284,98.79913330078125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1689,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1689,7,1.248,0.663,0.585,3,2,0,69.941,69.941,208.008,86.135,294.14300000000003, High,42.5,104.01605224609375,0.6554244251681923,3.0835203342580915,376,-290,99.34539794921875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6099,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6099,1.223,1.199,0.614,0.585,3,2,0,75.999,75.999,225.208,93.039,318.247, High,-45.5,93.07446289,1.115112472320554,2.232219308144745,204,-294,98.8861084
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3766,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3766,7,0.944,0.365,0.579,1,2,0,30.589,30.589,179.192,48.219,227.411, High,80,107.831543,1.0115131230374896,3.1600221424356736,351,-159,99.46289063
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3696,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3696,1.285,1.179,0.663,0.516,3,2,0,77.221,77.221,214.681,94.499,309.18, High,94.5,115.942627,1.1677810160639372,3.7404640815874295,340,-150,98.8067627
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_113,SIGNED_ADD_8x8_8,OvErr_BASE,v1,113,1.261,1.197,0.6,0.597,4,2,0,97.618,97.618,244.684,116.302,360.986, High,-13,73.77148438,0.38176782509570906,0.8411208661560035,284,-306,97.14355469
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_193,SIGNED_ADD_8x8_8,OvErr_BASE,v1,193,1.261,1.197,0.6,0.597,4,2,0,97.618,97.618,244.684,116.302,360.986, High,2,75.06933594,0.37895426900535334,1.001662490492098,299,-291,97.36328125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2453,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2453,1.1950000000000005,1.111,0.515,0.596,3,2,0,80.248,80.248,231.885,98.374,330.259, High,49,95.42700195,1.5123765334099222,1.9162168405137108,300,-194,99.22180176
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3974,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3974,7,1.146,0.442,0.704,2,1,0,49.459,49.459,194.29,65.674,259.964, High,71,103.1955566,1.046494410900991,3.0786916207955133,324,-178,99.14855957
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4096,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4096,7,0.944,0.365,0.579,1,1,0,32.646,32.646,181.396,50.415,231.811, High,85,110.43148803710938,0.9900241362915922,3.6057059398086992,341,-169,99.47814941
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_542,SIGNED_ADD_8x8_8,OvErr_BASE,v1,542,7,1.349,0.661,0.688,5,2,0,111.105,111.105,240.442,128.911,369.353, High,20,84.46972656,0.25262438959722755,1.4872412058652855,338,-296,97.54638672
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5681,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5681,7,1.064,0.559,0.505,2,1,0,55.043,55.043,216.149,72.5,288.649, High,-90,113.2841797,1.0602931727650824,3.7374408646278345,166,-344,99.55902099609375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2994,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2994,1.285,1.179,0.663,0.516,3,2,0,77.221,77.221,214.681,94.499,309.18, High,38.5,91.37841797,1.1782849588012656,1.7759654057722094,284,-206,99.07531738
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2880,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2880,1.41,1.204,0.617,0.587,3,2,0,78.098,78.098,218.351,95.03,313.381, High,85.5,113.2629395,1.1329960567227781,3.3858202375334674,368,-196,99.03869629
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1217,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1217,1.311,1.163,0.661,0.502,5,2,0,128.046,128.046,284.716,148.885,433.601, High,-16,95.29492188,-0.067323211,2.3911906694828047,290,-320,97.03369141
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1665,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1665,1.4720000000000004,1.261,0.669,0.592,4,2,0,95.37,95.37,225.342,113.026,338.368, High,37.5,99.93969727,0.49721697188785496,2.701741348,368,-292,98.15979004
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3889,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3889,7,1.199,0.62,0.579,4,2,0,102.318,102.318,248.796,120.959,369.755, High,79,107.0119629,1.2633299531725537,3.382586092787795,321,-161,95.67871094
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4708,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4708,7,1.309,0.623,0.686,3,2,0,70.362,70.362,213.336,85.952,299.288, High,-91,115.89682006835938,1.3747817102971056,4.009517460778052,181,-361,98.64807129
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3413,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3413,7,1.381,0.62,0.761,3,2,0,67.089,67.089,183.698,81.868,265.56600000000003, High,46,93.05566406,1.1598329975844388,2.193945630448869,294,-200,98.87390137
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2237,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2237,7,1.282,0.515,0.767,3,2,0,68.207,68.207,197.279,84.084,281.363, High,61,96.26513672,1.6704839526677646,1.8768749495505253,276,-138,98.3215332
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_224,SIGNED_ADD_8x8_8,OvErr_BASE,v1,224,1.261,1.197,0.6,0.597,4,2,0,97.618,97.618,244.682,116.301,360.983, High,13,79.984375,0.37689099453909236,1.2607588474449174,310,-280,99.48730469
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3042,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3042,7,1.432,0.669,0.763,3,2,0,65.711,65.711,185.014,79.982,264.996, High,21.5,87.76928711,1.0907256488829977,1.3991479704959995,288,-244,98.15979004
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3427,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3427,7,1.123,0.55,0.573,2,2,0,53.303,53.303,174.619,69.635,244.254, High,50,94.61260986328125,1.097188880586078,2.2708463659248372,301,-193,99.67651367
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6441,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6441,7,0.954,0.38,0.574,1,1,0,30.818,30.818,175.81,48.277,224.087, High,-29.5,88.60015869140625,1.0053563745308867,1.6516349436863709,226,-284,99.30877685546875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3597,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3597,7,1.196,0.515,0.681,2,1,0,48.761,48.761,195.611,64.303,259.914, High,52.5,95.37115478515625,1.001712521423477,2.4402801444561404,308,-202,99.22027587890625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2221,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2221,1.2320000000000002,1.111,0.515,0.596,4,2,0,107.838,107.838,266.649,127.777,394.426, High,60,95.97424316,1.975124914373591,2.2694211358923377,269,-145,97.88818359
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_595,SIGNED_ADD_8x8_8,OvErr_BASE,v1,595,7,1.427,0.592,0.835,4,2,0,83.773,83.773,230.95,99.407,330.357, High,3,84.72875977,0.29313869610360865,1.6090382189764527,345,-337,97.43652344
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2296,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2296,7,1.252,0.6,0.652,4,2,0,98.278,98.278,272.232,116.26,388.492, High,51,95.4498291,1.7861637381189233,2.285353475,281,-177,96.42333984
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3694,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3694,7,0.962,0.466,0.496,2,2,0,60.562,60.562,211.434,79.757,291.19100000000003, High,92,114.2415771484375,1.168239324119786,3.5369926341816234,339,-139,99.23095703
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_520,SIGNED_ADD_8x8_8,OvErr_BASE,v1,520,1.1550000000000002,1.142,0.546,0.596,4,2,0,102.592,102.592,257.851,121.854,379.705, High,12,82.7010498,0.3484498060964528,1.477730023758963,333,-305,98.64501953
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2638,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2638,7,1.202,0.623,0.579,2,2,0,52.386,52.386,178.523,67.936,246.459, High,53,97.22427368164062,1.1390814769593387,2.148717967622044,337,-229,99.20349121
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5236,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5236,7,0.944,0.365,0.579,1,2,0,30.589,30.589,179.191,48.219,227.41, High,-106,123.61587524414062,1.0464012185579015,4.596814656053341,165,-345,99.64294434
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2410,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2410,7,1.212,0.53,0.682,3,2,0,74.556,74.556,210.787,91.501,302.288, High,76,106.54803466796875,1.5370572429099383,2.7846373715040107,309,-153,99.4934082
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_689,SIGNED_ADD_8x8_8,OvErr_BASE,v1,689,7,1.018,0.442,0.576,2,2,0,53.354,53.354,191.841,71.492,263.333, High,17,94.83007813,0.5121143410361642,2.273275732758368,368,-270,99.7253418
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3402,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3402,7,1.313,0.62,0.693,5,2,0,116.644,116.644,263.249,135.027,398.276, High,47.5,93.328125,1.2692490389215114,2.260442938747493,288,-192,89.81933594
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5204,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5204,7,1.355,0.669,0.686,3,2,0,68.075,68.075,202.215,83.223,285.438, High,-102,120.9405517578125,1.2592591212135913,4.268945798368002,154,-356,99.54681396484375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1923,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1923,1.415,1.251,0.655,0.596,3,2,0,70.538,70.538,208.736,86.916,295.652, High,28.5,103.60125732421875,0.7463673920686867,3.110460143299023,348,-290,99.25384521484375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1178,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1178,7,0.856,0.371,0.485,1,2,0,29.676,29.676,180.594,49.306,229.9, High,-45,93.25891113,0.9776759750243237,1.5678276370271071,146,-364,99.50103759765625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5008,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5008,7,0.948,0.372,0.576,1,2,0,30.743,30.743,187.376,48.359,235.735, High,-56,102.3509521484375,1.0403310668331023,3.336123607,231,-279,99.81689453
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1035,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1035,7,1.424,0.661,0.763,4,2,0,84.907,84.907,209.343,100.648,309.991, High,-46.5,101.9685059,0.5471337088393826,2.3500334733378225,276,-368,98.23303223
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_866,SIGNED_ADD_8x8_8,OvErr_BASE,v1,866,7,1.26,0.669,0.591,4,2,0,94.969,94.969,222.771,112.726,335.497, High,-36,95.70410156,0.28910106880329656,2.111064103303944,290,-360,98.76403809
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4462,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4462,1.298,1.199,0.599,0.6,4,2,0,99.816,99.816,245.369,118.456,363.825, High,-72,103.1275634765625,1.9369299235199728,3.4037042711521783,149,-289,98.18115234
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5643,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5643,1.2350000000000003,1.128,0.614,0.514,4,2,0,110.413,110.413,278.755,130.143,408.898, High,-76.5,106.0087891,1.155757738,3.260680527500583,176,-328,96.88110352
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3999,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3999,7,1.196,0.515,0.681,2,1,0,48.761,48.761,195.612,64.303,259.915, High,66.5,101.11309814453125,0.9990865357391447,2.927423732860337,322,-188,98.98834228515625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3542,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3542,7,0.879,0.372,0.507,1,1,0,32.842,32.842,196.455,51.875,248.33, High,43,92.15661621,1.0034838223214917,2.127656998355678,300,-210,99.51019287109375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2606,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2606,7,1.152,0.553,0.599,2,2,0,51.572,51.572,185.723,67.492,253.21500000000003, High,53,96.84350586,1.1854539304121734,2.0205571921580723,328,-214,99.22027587890625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5843,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5843,1.2839999999999998,1.179,0.669,0.51,4,2,0,103.483,103.483,254.006,122.372,376.378, High,-34,89.05664063,1.5111364540221284,1.8750105724785007,198,-264,97.63793945
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4666,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4666,7,1.012,0.515,0.497,2,2,0,57.803,57.803,231.019,76.065,307.084, High,-84,111.44793701171875,1.2564944456942626,4.1696486216403565,179,-331,99.32250977
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4716,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4716,1.3449999999999998,1.243,0.623,0.62,4,2,0,98.794,98.794,266.642,116.672,383.314, High,-86.5,113.4060059,1.3739482614292096,3.812393650039758,184,-356,98.22692871
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3169,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3169,7,1.381,0.62,0.761,3,2,0,67.089,67.089,183.699,81.868,265.567, High,13,85.92340087890625,1.1660228209832217,1.2163069488292677,261,-233,97.40600586
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3187,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3187,1.2160000000000002,1.199,0.62,0.579,3,2,0,78.314,78.314,221.14,95.391,316.531, High,11,85.88946533203125,1.1393347097723139,1.1945017177123338,265,-241,97.5769043
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4664,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4664,1.2380000000000004,1.133,0.623,0.51,3,2,0,81.929,81.929,241.011,100.065,341.076, High,-82,110.4389648,1.4211667687269973,3.758340992859947,178,-340,99.39727783203125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3588,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3588,7,1.227,0.546,0.681,2,1,0,47.032,47.032,190.46,62.146,252.606, High,58.5,97.73693848,1.005932758054497,2.632381955158881,316,-198,99.46746826171875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4595,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4595,7,1.212,0.53,0.682,3,2,0,74.556,74.556,210.787,91.501,302.288, High,-53,98.64770508,1.5612538252869983,3.0513097814301218,180,-282,99.22180176
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2619,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2619,7,1.127,0.623,0.504,4,2,0,110.004,110.004,267.928,129.74,397.668, High,51.5,97.54003906,1.3324104947944762,2.3197864707384546,328,-224,97.05200195
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5754,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5754,7,1.227,0.546,0.681,3,1,0,71.158,71.158,218.234,87.855,306.089, High,-73.5,104.4010009765625,1.0736089525306294,3.1457637120077835,178,-324,98.04992676
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_632,SIGNED_ADD_8x8_8,OvErr_BASE,v1,632,1.2759999999999998,1.226,0.661,0.565,3,2,0,72.608,72.608,215.16,89.26,304.42, High,10,88.12255859,0.41697072712809785,1.823519145,358,-336,99.46899414
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3164,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3164,1.2489999999999997,1.126,0.55,0.576,3,2,0,80.438,80.438,220.536,98.515,319.051, High,15,86.02978516,1.1973835141547793,1.2328542678201866,260,-226,97.78442383
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5834,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5834,7,1.303,0.525,0.778,5,2,0,116.722,116.722,279.213,135.299,414.51200000000006, High,-32,88.2421875,1.7272409437695944,1.7272409437695944,194,-256,94.55566406
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3410,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3410,1.2000000000000002,1.122,0.551,0.571,3,2,0,80.724,80.724,219.932,98.866,318.798, High,49,94.08984375,1.191006120349973,2.2768973314003644,294,-192,99.35913086
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3119,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3119,7,0.944,0.365,0.579,1,2,0,30.589,30.589,179.191,48.219,227.41, High,33,90.10009766,1.0203289321206044,1.5627665792154617,304,-206,99.65667724609375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2077,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2077,7,0.856,0.371,0.485,1,2,0,29.676,29.676,180.594,49.306,229.9, High,38,115.26779174804688,0.9621076313243548,4.084651937657129,229,-281,99.88098145
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4358,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4358,7,0.944,0.365,0.579,1,1,0,32.646,32.646,181.395,50.415,231.81, High,122,134.2393798828125,0.9830840312687146,5.001940610652667,378,-132,99.79400634765625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_469,SIGNED_ADD_8x8_8,OvErr_BASE,v1,469,1.2759999999999998,1.226,0.661,0.565,3,2,0,72.608,72.608,215.161,89.26,304.421, High,-7,84.11706543,0.4201594240305011,1.5472614475642517,341,-353,98.64501953
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1360,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1360,7,1.24,0.661,0.579,2,2,0,47.785,47.785,166.009,62.823,228.832, High,-23,97.61203002929688,0.7677505592803546,2.469635578933273,297,-341,99.29504395
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6269,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6269,7,0.879,0.372,0.507,1,1,0,32.842,32.842,196.454,51.875,248.329, High,-45,92.7857666,1.019990018051579,2.142481262808972,212,-298,99.51934814453125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6383,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6383,7,1.381,0.62,0.761,2,2,0,45.974,45.974,151.122,59.53,210.652, High,-14,86.32800293,1.0659229075606558,1.2869238606172524,246,-272,99.59259033203125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3360,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3360,7,0.954,0.38,0.574,1,1,0,30.818,30.818,175.811,48.277,224.088, High,16.5,86.37182617,0.9967281358537955,1.3295554397944402,272,-238,99.26910400390625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1324,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1324,1.2759999999999998,1.226,0.661,0.565,3,2,0,73.202,73.202,212.211,89.951,302.16200000000003, High,-29,99.24420166015625,0.48171207154642603,2.5700814378293537,289,-345,98.62670898
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6434,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6434,7,0.879,0.372,0.507,1,1,0,32.842,32.842,196.454,51.875,248.329, High,-27,88.10107422,1.016613750743152,1.5792482289760097,230,-280,99.82757568359375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3794,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3794,7,0.944,0.365,0.579,1,2,0,30.589,30.589,179.191,48.219,227.41, High,89,112.8669434,1.0098249893832763,3.4904990064777293,360,-150,99.61395263671875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1352,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1352,1.2759999999999998,1.226,0.661,0.565,3,2,0,73.202,73.202,212.21,89.951,302.161, High,-20,98.53027344,0.4800239378922126,2.6160238828180864,298,-336,99.33166504
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4107,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4107,7,1.196,0.515,0.681,2,1,0,48.761,48.761,195.611,64.303,259.914, High,90.5,113.55743408203125,0.9945848459945754,3.8000543266646534,346,-164,99.11651611328125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6100,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6100,7,1.123,0.55,0.573,2,2,0,53.303,53.303,174.619,69.635,244.254, High,-46,93.30780029296875,1.1151956395643554,2.273290440845046,205,-289,99.6887207
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4212,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4212,7,1.147,0.559,0.588,4,1,0,103.776,103.776,259.023,123.223,382.246, High,103.5,121.4882813,1.0787585688199834,4.284502479037851,352,-144,96.27685547
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_352,SIGNED_ADD_8x8_8,OvErr_BASE,v1,352,7,1.427,0.592,0.835,4,2,0,83.773,83.773,230.95,99.407,330.357, High,-29,87.00024414,0.29914094909636774,1.5208442252780554,313,-369,96.85058594
